search_id;query;rank;result_id;track_name;relevance;option;search_mode
00f9VGHfQhAHMCQ2bSjg3D;"soldier";7;02DurCgOvDdX0uKEjqcl3W;"Who Are You";0.4511625695151383;track_name_semantic;title
00f9VGHfQhAHMCQ2bSjg3D;"soldier";8;05MLzVoBzoe6LaBooK7Vsj;"Howling";0.44657878359539477;track_name_semantic;title
00f9VGHfQhAHMCQ2bSjg3D;"soldier";9;00GfGwzlSB8DoA0cDP2Eit;"Tender Lover";0.4458560741155137;track_name_semantic;title
00f9VGHfQhAHMCQ2bSjg3D;"soldier";10;01vv2AjxgP4uUyb8waYO5Y;"Morph";0.44124135443023826;track_name_semantic;title
00f9VGHfQhAHMCQ2bSjg3D;"but ill fight through our darkest of days";1;0bmB3nzQuHBfI6nM4SETVu;"Surrender";0.47247899551527933;track_name_semantic;lyrics
00f9VGHfQhAHMCQ2bSjg3D;"but ill fight through our darkest of days";2;02WVK9TPtjSOcmy9cDkd5D;"Go to Hell";0.45999417623687094;track_name_semantic;lyrics
00f9VGHfQhAHMCQ2bSjg3D;"but ill fight through our darkest of days";3;04MNKrAnzrHDUzuXAtNoLr;"Live And Let Die";0.45798262346978863;track_name_semantic;lyrics
00f9VGHfQhAHMCQ2bSjg3D;"but ill fight through our darkest of days";4;08PjS6opdc0vLlaf0Z7YIl;"Dogs of War";0.456576480782918;track_name_semantic;lyrics
00f9VGHfQhAHMCQ2bSjg3D;"but ill fight through our darkest of days";5;04xhIz4DiBGDECn7kIFodv;"This World Is Sick";0.4490448827480138;track_name_semantic;lyrics
00f9VGHfQhAHMCQ2bSjg3D;"but ill fight through our darkest of days";6;05vL56xSoxthM0r7IfcQjo;"If I Ever Lose My Faith In You";0.4488477539344617;track_name_semantic;lyrics
00f9VGHfQhAHMCQ2bSjg3D;"but ill fight through our darkest of days";7;02bTIMbUm8Zgt0cVAiexE4;"This Is Our Time";0.44551877784077404;track_name_semantic;lyrics
00f9VGHfQhAHMCQ2bSjg3D;"but ill fight through our darkest of days";8;03ZDwfZKhjHLqk9tIzd2KB;"Die To Live";0.44476156139325507;track_name_semantic;lyrics
00f9VGHfQhAHMCQ2bSjg3D;"but ill fight through our darkest of days";9;01LODLnhlfNphZ366BqKc0;"Now That We're Dead";0.44443306935557986;track_name_semantic;lyrics
00f9VGHfQhAHMCQ2bSjg3D;"but ill fight through our darkest of days";10;03zYFtluA21jFWQVPMbUYO;"Only for the Weak";0.4438558263113761;track_name_semantic;lyrics
00FROhC5g4iJdax5US8jRr;"satisfy you";1;00FROhC5g4iJdax5US8jRr;"Satisfy You";1.0;track_name_semantic;title
00FROhC5g4iJdax5US8jRr;"satisfy you";2;0AkQbXGN4KG34TS7xLrM68;"Kiss You";0.4904158788844413;track_name_semantic;title
00FROhC5g4iJdax5US8jRr;"satisfy you";3;07efOAoPwcRdd4W6gi8BRF;"I Wanna Sex You Up";0.4857064823684702;track_name_semantic;title
00FROhC5g4iJdax5US8jRr;"satisfy you";4;0aHOXu219Z4MqEKwiKsddl;"Show Me Love";0.4772790208047905;track_name_semantic;title
00FROhC5g4iJdax5US8jRr;"satisfy you";5;02eF5vF3ASltFpWHDVWkdQ;"I Want You To Want Me";0.47091053218067974;track_name_semantic;title
00FROhC5g4iJdax5US8jRr;"satisfy you";6;02DurCgOvDdX0uKEjqcl3W;"Who Are You";0.46150478963025826;track_name_semantic;title
00FROhC5g4iJdax5US8jRr;"satisfy you";7;00GfGwzlSB8DoA0cDP2Eit;"Tender Lover";0.4581638589529455;track_name_semantic;title
00FROhC5g4iJdax5US8jRr;"satisfy you";8;00nvL9u5K8jEJ6TSxGdtPK;"Me Enamoré";0.4579200689015928;track_name_semantic;title
00FROhC5g4iJdax5US8jRr;"satisfy you";9;01R0Xdwje645C6xFCnMRvm;"Talk Dirty To Me";0.4477945933206692;track_name_semantic;title
00FROhC5g4iJdax5US8jRr;"satisfy you";10;00WIXhVVhswHuS6dlkScuw;"Hot";0.44748504002793066;track_name_semantic;title
00FROhC5g4iJdax5US8jRr;"for you cause i simply adore";1;05R2lE5g9hnaSmxIrUl3C0;"I Adore Mi Amor";0.4824262682579155;track_name_semantic;lyrics
00FROhC5g4iJdax5US8jRr;"for you cause i simply adore";2;0BfLvshnvJldGROufmYCrv;"Song For You";0.47712483099914677;track_name_semantic;lyrics
00FROhC5g4iJdax5US8jRr;"for you cause i simply adore";3;0BTGqPIW9acmhhUmENkq5r;"If You Love Me";0.4664918399716941;track_name_semantic;lyrics
00FROhC5g4iJdax5US8jRr;"for you cause i simply adore";4;0aHOXu219Z4MqEKwiKsddl;"Show Me Love";0.4576882111466738;track_name_semantic;lyrics
00FROhC5g4iJdax5US8jRr;"for you cause i simply adore";5;0bSr5pybJSlgG5OZH441gF;"Simply Irresistible";0.4537378932560694;track_name_semantic;lyrics
00FROhC5g4iJdax5US8jRr;"for you cause i simply adore";6;0AA6zq5ArZ1sSH7VIMi4NK;"This Is Why I'm Hot";0.4535014726288967;track_name_semantic;lyrics
00FROhC5g4iJdax5US8jRr;"for you cause i simply adore";7;02DurCgOvDdX0uKEjqcl3W;"Who Are You";0.45104967500875454;track_name_semantic;lyrics
00FROhC5g4iJdax5US8jRr;"for you cause i simply adore";8;08XmoAjG6I2vbsONnFmDWg;"I Follow Rivers";0.45099526528386014;track_name_semantic;lyrics
00FROhC5g4iJdax5US8jRr;"for you cause i simply adore";9;06EL94D0TA27Ik0Ke5usbj;"The Way";0.4483993722786747;track_name_semantic;lyrics
00FROhC5g4iJdax5US8jRr;"for you cause i simply adore";10;05zCWOpwIUf6JY06gSL6uz;"Love Me Like You Do - From "Fifty Shades Of Grey"";0.4473390427253214;track_name_semantic;lyrics
00GfGwzlSB8DoA0cDP2Eit;"tender lover";1;00GfGwzlSB8DoA0cDP2Eit;"Tender Lover";1.0;track_name_semantic;title
00GfGwzlSB8DoA0cDP2Eit;"tender lover";2;01iyINEYgPQ7ThMZuHUsqS;"First Love";0.4727638887009965;track_name_semantic;title
00GfGwzlSB8DoA0cDP2Eit;"tender lover";3;0aN6WpOVcTE8fmmZybZzc7;"Without Love";0.4626136749705648;track_name_semantic;title
00GfGwzlSB8DoA0cDP2Eit;"tender lover";4;0aCI9tg8Pb9l1uoOPk9R8n;"Love Like Mine";0.46241363758231957;track_name_semantic;title
00GfGwzlSB8DoA0cDP2Eit;"tender lover";5;06ZIzHhJFWf0mDyEylIPf0;"Peachy Keen";0.45877393711579423;track_name_semantic;title
00GfGwzlSB8DoA0cDP2Eit;"tender lover";6;00FROhC5g4iJdax5US8jRr;"Satisfy You";0.4581638498250582;track_name_semantic;title
00GfGwzlSB8DoA0cDP2Eit;"tender lover";7;03ejfFAbwrrANbH4fZzF0W;"melancholyism.";0.4542502232268325;track_name_semantic;title
00GfGwzlSB8DoA0cDP2Eit;"tender lover";8;01TzbTwZ9Mce9mOeBpH03i;"Goodbye Love";0.45407011268652786;track_name_semantic;title
00GfGwzlSB8DoA0cDP2Eit;"tender lover";9;00WIXhVVhswHuS6dlkScuw;"Hot";0.4497333953096576;track_name_semantic;title
00GfGwzlSB8DoA0cDP2Eit;"tender lover";10;00f9VGHfQhAHMCQ2bSjg3D;"Soldier";0.4458560779350975;track_name_semantic;title
00GfGwzlSB8DoA0cDP2Eit;"go love has no limit if you believe in love itll open up so";1;064SVQsmWl5EF0zahmzkQk;"Let Your Love Flow";0.46884632845617635;track_name_semantic;lyrics
00GfGwzlSB8DoA0cDP2Eit;"go love has no limit if you believe in love itll open up so";2;0b49amLX2WGFwGNmq6xE82;"Love Is a Bitch";0.45928250542081456;track_name_semantic;lyrics
00GfGwzlSB8DoA0cDP2Eit;"go love has no limit if you believe in love itll open up so";3;09YXhYMYIHZBHVKGEQrSQF;"Return To Love";0.4514140845877861;track_name_semantic;lyrics
00GfGwzlSB8DoA0cDP2Eit;"go love has no limit if you believe in love itll open up so";4;01iyINEYgPQ7ThMZuHUsqS;"First Love";0.4495049951533056;track_name_semantic;lyrics
00GfGwzlSB8DoA0cDP2Eit;"go love has no limit if you believe in love itll open up so";5;04Glred2wGdSNH11Qh4EDe;"This Is Love";0.4473959902116808;track_name_semantic;lyrics
00GfGwzlSB8DoA0cDP2Eit;"go love has no limit if you believe in love itll open up so";6;0aCI9tg8Pb9l1uoOPk9R8n;"Love Like Mine";0.44720077501819594;track_name_semantic;lyrics
00GfGwzlSB8DoA0cDP2Eit;"go love has no limit if you believe in love itll open up so";7;00Z0GIRi0l7WqQnQJCo5S2;"Don't Let It Break Your Heart - Single Edit";0.4430320442315663;track_name_semantic;lyrics
00GfGwzlSB8DoA0cDP2Eit;"go love has no limit if you believe in love itll open up so";8;01Lr5YepbgjXAWR9iOEyH1;"Love Sosa";0.44140799444314416;track_name_semantic;lyrics
00GfGwzlSB8DoA0cDP2Eit;"go love has no limit if you believe in love itll open up so";9;01TzbTwZ9Mce9mOeBpH03i;"Goodbye Love";0.43530811944563724;track_name_semantic;lyrics
00GfGwzlSB8DoA0cDP2Eit;"go love has no limit if you believe in love itll open up so";10;02WVK9TPtjSOcmy9cDkd5D;"Go to Hell";0.4315091481717736;track_name_semantic;lyrics
